"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-06-25T",NULL,NULL,"0.5","5fc261f13a7437001bda419a",NULL,NULL,"5.43","5fa6e60b67d8a1001b969275","1.58","5fba6fe67a70a5001c8c169c"
"2022-06-27T","17.63","5ac158fb850005001bae6beb","2.72","5fc261f13a7437001bda419a",NULL,NULL,"9.6","5fa6e60b67d8a1001b969275","10.68","5fba6fe67a70a5001c8c169c"
"2022-06-27T","17.63","5ac158fb850005001bae6beb","2.72","5fc261f13a7437001bda419a",NULL,NULL,"9.6","5fa6e60b67d8a1001b969275","11.27","5fba6fe67a70a5001c8c169c"
"2022-06-27T","17.63","5ac158fb850005001bae6beb","2.72","5fc261f13a7437001bda419a",NULL,NULL,"9.6","5fa6e60b67d8a1001b969275","10.4","5fba6fe67a70a5001c8c169c"
"2022-06-29T",NULL,NULL,"3.7","5fc261f13a7437001bda419a",NULL,NULL,"0.8","5fa6e60b67d8a1001b969275","2.4","5fba6fe67a70a5001c8c169c"
"2022-06-29T",NULL,NULL,"3.7","5fc261f13a7437001bda419a",NULL,NULL,"0.8","5fa6e60b67d8a1001b969275","2.83","5fba6fe67a70a5001c8c169c"
"2022-06-29T",NULL,NULL,"3.7","5fc261f13a7437001bda419a",NULL,NULL,"0.8","5fa6e60b67d8a1001b969275","3.22","5fba6fe67a70a5001c8c169c"
"2022-07-01T",NULL,NULL,"1.9","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"2.3","5fba6fe67a70a5001c8c169c"
"2022-07-01T",NULL,NULL,"1.9","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"2.33","5fba6fe67a70a5001c8c169c"
"2022-07-01T",NULL,NULL,"1.9","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"2.7","5fba6fe67a70a5001c8c169c"
"2022-07-03T","3.6","5ac158fb850005001bae6beb","1.92","5fc261f13a7437001bda419a","2.53","5fa5cae667d8a1001b1e3fe6","1.67","5fa6e60b67d8a1001b969275","1.65","5fba6fe67a70a5001c8c169c"
"2022-07-03T","3.6","5ac158fb850005001bae6beb","1.92","5fc261f13a7437001bda419a","2.53","5fa5cae667d8a1001b1e3fe6","1.67","5fa6e60b67d8a1001b969275","1.58","5fba6fe67a70a5001c8c169c"
"2022-07-03T","3.6","5ac158fb850005001bae6beb","1.92","5fc261f13a7437001bda419a","2.53","5fa5cae667d8a1001b1e3fe6","1.67","5fa6e60b67d8a1001b969275","1.95","5fba6fe67a70a5001c8c169c"
